locus	normal.female1	normal.female2	normal.female3	normal.female4	normal.female5	normal.male1	normal.male2	normal.male3	normal.male4	normal.male5
5:52501-52600	-0.149423141213423	-0.763083949122426	0.0562973432023617	-0.547196650567417	0.153448233161821	0.43937164293438	-0.0740779432274334	0.0570597327375633	0.0126791693508172	-0.192319904560173
5:53001-53100	0.264658778121659	-0.322306317925541	-0.414207023044854	0.375734476796454	-0.365550482377795	-0.56255776612308	-0.0140473691917833	-0.259451891284974	-0.057849882378716	-0.12626530274878
5:53501-53600	0.430317316036545	-0.160906790988007	0.340003585542089	0.541829011021659	0.170184700369308	-0.139181096821945	0.11780546201541	0.354522968078702	0.168558378289918	-0.256438561087279
5:54001-54100	0.18494389451949	0.0483124734380382	0.106426983870597	-0.298218605350954	0.331274973252559	0.157550475147601	0.0474161001377676	-0.52546076123598	-0.415660106960699	-0.090113126466744
5:54501-54600	0.0603421347986723	0.0890110574257323	-0.427758175264275	0.268816614455271	0.287807245870264	0.195965754695421	-0.000506975835745144	-0.596426564750081	-0.000816570363585893	-0.0648533309747693
5:55001-55100	0.450418543166888	-0.169673639669389	-0.307225627411777	-0.378269707569467	-0.0488961278444056	0.423264231904668	0.0712057173075896	0.115674923875498	-0.420269097954882	-0.578328379592893
5:55501-55600	0.0259452384814199	0.0414410053233707	0.242783886112171	0.335612689625708	0.0271739127373859	0.050156526690431	0.575765278460973	-0.164623898455188	-0.467753257640584	0.849189988349643
5:56001-56100	0.00172015931513449	0.333781885805038	0.303568680920772	0.373062628095036	-0.149153433966773	-0.155200563785158	-0.357884708425893	0.180549550182257	0.340975027588708	0.235536429533225
5:56501-56600	-0.68227627957917	-0.0384282884673647	0.117506876984639	0.254321349439556	0.460750295742667	-0.198226916025408	-0.118861104975482	-0.0345905762899352	-0.0652748785678845	0.365329339933645
5:57001-57100	-0.223082844742435	-0.215919921661259	-0.0250271397068432	0.128877839292087	-0.148380741079455	0.261838302647132	0.405855832275439	0.0458216663812266	0.111790401266223	-0.0985185971142432
5:57501-57600	0.151013837481814	0.27752923680325	-0.241758560241947	0.147557231883711	-0.24757768337219	-0.161545016929547	-0.275351333768101	-0.530404678399491	0.197432052233297	-0.234849925824377
5:58001-58100	0.172369491701376	0.0625298683677869	0.0938564632133852	0.180072990893237	0.271531222746076	-0.140822564805043	0.100806766595557	0.38253026217924	0.208262311972376	-0.490403317373455
5:58501-58600	-0.0616111194881953	-0.0698676414100827	0.0847265665973226	-0.0218991870243294	-0.129744911438588	-0.125063101006934	-0.0967166762277558	0.145731524221133	-0.295671189895199	0.166073268505769
5:59001-59100	0.438769555958876	0.28447490313729	-0.194864795156379	-0.171242130430935	0.292252396393044	-0.374775825568375	-0.508135527015174	0.039633389234217	0.30041904904701	0.247299002987636
5:59501-59600	-0.0533431835752216	-0.0400261320359717	0.0165166235776935	0.162488627717077	0.0975520859380855	0.359584363594942	-0.0269898500747064	-0.00334061633945757	0.108141563049426	-0.184792920367154
5:60001-60100	-0.201723133207805	0.501387668052029	-0.160519598005559	-0.146017857137873	-0.00717120843680717	-0.0761716533244191	-0.101181749914524	0.117989039060847	-0.148296961758762	0.336585381482396
5:60501-60600	0.50337851218619	0.195491191758234	-0.0400474581125447	0.0463855099992271	-0.270607976114616	0.2733513331817	-0.04117367395059	-0.404272702850822	-0.10248287742131	0.0309571275840699
5:61001-61100	0.157862127725977	0.165798313567159	0.178837319425145	-0.288532784337981	-0.0953727177671139	0.128636828148214	0.510684085365422	0.14747361211846	0.414722873852097	-0.339898617777629
5:61501-61600	-0.0751519212318092	-0.167834297723823	0.0982965069862483	-0.0219259436822757	-0.49357817980072	0.141404417305893	-0.499937668464651	-0.523192100798665	-0.0869696482567099	0.0904641417410113
5:62001-62100	-0.217433465968606	0.0658931114434218	0.318014761122655	-0.529894800686931	-0.102388848360973	-0.243391587098645	0.234761225434527	-0.0230229906795917	-0.174494374543199	0.0366386136055365
5:62501-62600	-0.506492291732393	-0.0664682438584484	0.0660670402478419	0.0309544070217108	0.215416895002515	-0.182757819204345	0.639163819278173	-0.188944347567369	-0.391822167193809	-0.113246264295801
5:63001-63100	0.212256092834173	0.205288356309171	-0.299848738767482	0.0574500730213647	-0.934556832338298	-0.438634734206291	0.270576410776653	0.443135495490299	0.0113203398007947	-0.240283565266582
5:63501-63600	0.00187643060209416	0.00315865548880719	0.166861536679152	-0.0237943243910968	0.49375443438869	0.381607755474424	0.252682736297506	0.643195470756981	-0.0174220154680133	-0.22983189107316
5:64001-64100	0.412904190955818	0.241520413833773	-0.204286178426503	-0.191424333044426	0.0024955572823782	-0.196513978894029	-0.125182475109615	0.0169662308895696	-0.0939603340719371	-0.586143339674026
5:64501-64600	-0.100645354386118	0.361362736840968	-0.262673968825645	0.283599989446238	-0.180640330255349	-0.120564865527852	0.0295041424142595	-0.0649179930234824	-0.11327684180279	-0.450029837911165
5:65001-65100	-0.221519558098604	0.214695082019709	0.343107294256574	-0.245823669247453	-0.0125954062761914	-0.274120859250997	-0.19158104227389	-0.105623680420086	0.294813071128445	-0.375561030991659
5:65501-65600	-0.375291854610051	0.20310340192546	0.011302787454232	0.0484053511561517	0.0106426561569515	-0.062831027791056	0.108882711402104	-0.170772118426856	0.141896584087926	0.132838758440417
5:66001-66100	0.00625448012166947	-0.042904825445135	-0.110050941819977	-0.249829660856123	0.314687166336425	-0.18170472139319	0.0313608830251953	-0.129605914882544	-0.515576097766232	-0.535256520021047
5:66501-66600	0.105433952740228	0.381671212038511	0.0619834073443508	-0.130511184084901	-0.068179218383293	0.160510020080533	0.285593594751719	-0.156542901540892	0.170038558777652	0.232960995600066
5:67001-67100	0.129717091499248	-0.412305714885281	-0.188608266927434	-0.329463474631544	-0.28299983202108	0.022704912378921	-0.0638672729242136	0.172325015145905	-0.713816430257497	-0.238524055668112
5:67501-67600	0.121522439489439	0.0115231467447504	-0.284694465999285	0.559105202307157	-0.179434955362671	0.248192034538256	0.194532549517262	-0.524535344903367	0.368884424453099	0.232070004188214
5:68001-68100	0.259104259540542	-0.229251667722461	0.309469330887523	-0.14776943737879	-0.0788150018810293	0.428920954212324	-0.406689273529797	0.31437028626528	-0.172470942178497	-0.306354960923312
5:68501-68600	-0.102203203884853	-0.369966464060065	-0.0861814535610119	0.419181169693098	0.12496162225377	0.0350199334017142	0.215041985794443	0.28569196041678	-0.113293275784852	-0.0715992849462546
5:69001-69100	0.390210807824605	-0.142742858179449	0.342810798778277	-0.0135218459511101	0.248483320864473	0.313903209587057	0.112253494930421	0.115259697231933	0.21654255957823	0.205866110032321
5:69501-69600	0.0900717318546613	0.244469498776803	-0.417593644427883	-0.286625157674341	0.0878923107600439	-0.0866763635064948	-0.477616725719793	0.447710969091135	-0.35486745301316	-0.24744165156662
5:70001-70100	-0.435094884588712	0.350000945147063	-0.638348937692815	-0.0636947690085538	-0.148428124939376	-0.172189599543786	0.156249592049181	-0.386311484231079	-0.205401692787001	-0.0851550754412978
5:70501-70600	-0.654747836729892	0.28575960391527	-0.115915987473169	-0.228715922368641	0.272711459688859	-0.511969123795572	-0.2594147889911	-0.298114620040266	-0.590509907504591	0.832335259276115
5:71001-71100	-0.192320820885472	-0.139183950843268	-0.52965406379489	0.168200750579778	0.389330475187715	-0.00987766423227229	-0.385193314171625	-0.0314186453143837	-0.439455737896371	-0.376766749627331
5:71501-71600	-0.0966031036780457	0.215320277143316	0.236485794658494	0.45289506298921	-0.264798101893179	-0.0388320983440203	-0.130948204215278	-0.253108243379018	0.343317548349667	0.400487098867417
5:72001-72100	-0.542503910654912	-0.13142494085618	0.471166206591259	0.36470397689331	-0.0180631641476906	-0.344769497301446	-0.22956916159324	-0.0602188670530475	0.123859767935318	-0.0838859440890985
5:72501-72600	-0.201461811919091	-0.135749236028603	-0.102298675535592	0.278215888560382	-0.194027739676118	-0.767667839848868	-0.607155564041841	-0.402928986261173	-0.635059184261201	0.193538129411667
5:73001-73100	-0.0143492493963181	0.158877542819174	0.214904213251429	-0.625977406496568	-0.326783573176548	-0.00566383387086103	0.0928145007099083	0.0926980317739418	-0.735864025049714	-0.129446401161661
5:73501-73600	0.100752648016271	-0.0607951493333647	0.0926930545318874	-0.0452174003665933	-0.0961570845402567	0.11566264531036	-0.0530043481155993	0.234989894871439	-0.158420363065535	0.101847627900516
5:74001-74100	0.0814816499299743	0.168089855221499	0.150687494395125	-0.27016904896117	-0.0533944397364206	0.18625903193742	0.347886425353393	-0.31741029576263	-0.0384160300007957	0.0761364048517219
5:74501-74600	0.145997520048548	-0.280374499987083	-0.103623677705937	0.136277383946134	-0.293046770750659	-0.090385543318664	-0.262855181249504	0.239273765922307	0.33376725399505	-0.00510224123873494
5:75001-75100	-0.36537195341716	-0.112435516955508	0.245108357604927	-0.0548685094816765	0.438268190052021	0.366943484916413	0.383902479522586	0.244458976838691	-0.0430132031077132	-0.141107571064237
5:75501-75600	-0.236893651279222	-0.289773172229143	0.281400168760253	-0.462577747394641	0.312696953128912	-0.0970466552087565	0.0526795754153556	-0.0310353849982026	-0.180738073403582	-0.105821503266321
5:76001-76100	0.120629625952395	0.124229369281042	0.191577149833596	-0.189718873760794	-0.534374081475689	-0.163885546976155	-0.0568412562612467	0.266459728239486	-0.0279906288887983	0.126900465127034
5:76501-76600	-0.0507668840122433	0.264231027690786	-0.336516563108013	0.251663415948361	0.439792960599428	-0.293572764901646	-0.0518166173765361	0.235883596995071	-0.0776886130197022	0.696220628464279
5:77001-77100	0.187921995773135	0.340269932260847	0.0420413235695627	0.299312179564474	0.236183802842732	0.263302797022228	0.440464187388159	0.317026000852104	0.00810510949883799	0.302645591676812
5:77501-77600	0.269788387921216	-0.0564330774811763	0.160076896600504	0.475298007307157	-0.251734954503334	0.0843115136812199	-0.0125054294433581	-0.307187113690353	0.212030116368386	0.171823539807977
5:78001-78100	0.760501721679963	-0.124345646568745	0.0675360896472117	0.161581958781024	0.205275142629968	0.153343394998579	0.483600483499839	0.220426747577455	0.144984606390715	0.31109552243812
5:78501-78600	0.246588020989275	-0.65159467561063	0.53597542975312	0.338787418130572	-0.0595959715975037	0.304235384253006	0.0865982947664291	0.0403204045573676	0.0605073116074424	0.418587825973847
5:79001-79100	-0.199534969703786	0.275701776422321	-0.607267900416421	0.207771206563755	-0.0290181633145275	-0.0290519829210853	-0.00810423286385737	-0.09150263322451	-0.21675687575062	-0.633207406916902
5:79501-79600	0.212348572710669	0.336909837463388	0.246509325844799	0.0889296022696734	-0.0101999866324186	0.0721744901257549	-0.138703376585828	0.0303220500628206	0.474251813576893	0.20468968869119
5:80001-80100	-0.146906930943163	-0.0569828638664329	-0.546280768680054	-0.325144943639475	0.066249802610334	-0.336705563995146	-0.0538322316841512	-0.383419610643661	0.336665883314088	0.557627229682766
5:80501-80600	0.462221312076089	-0.299893206953323	-0.183046242151152	-0.0161653830552153	-0.607322939989563	0.0677895637027922	0.234372239411147	0.82824746291497	0.0914569413221188	-0.284968668869575
5:81001-81100	-0.188593134961087	0.00259310204937858	0.192395906613879	0.0223734015765328	-0.0488141570944454	-0.349712644363429	0.0937177362914602	-0.265580559552172	0.266898420254659	0.335437218922718
5:81501-81600	-0.231379436208221	0.233279086655368	0.319719017074085	-0.283679203348749	0.0833529079025102	0.0833344281155889	0.0459850769346001	-0.10135172636241	-0.527802189220724	0.511616381689031
5:82001-82100	0.194733378870009	-0.111985916896466	0.0283092542062784	-0.355226185309009	-0.132058367190017	-0.448528241791555	0.084339826749133	-0.119670792642504	-0.0504374407705503	0.195673753862631
5:82501-82600	0.123747121385176	-0.0194435444039388	0.192573513938429	-0.0676438206302098	0.908090224396904	-0.220142360963753	0.279818791308524	0.645754252997441	-0.104723493293756	0.0606662748907952
5:83001-83100	-0.265478299975536	0.0923358117867804	0.138748546155807	0.317903308239649	0.289405278716212	0.0774368546884497	0.0154926708893961	0.018647160697323	-0.316696482038331	0.477390328779309
5:83501-83600	-0.119102052660041	-0.100374745996358	-0.259099065466472	0.083178648437055	0.639108779248127	-0.456731085901674	0.224045011964313	0.129519060473926	-0.271402169399637	-0.332106861002087
5:84001-84100	-0.508821492260406	0.182693555255926	-0.175664452753776	-0.217266022269549	-0.00548058150049349	-0.0312371657787598	0.124396097178686	0.00740366568229785	0.605942379188626	0.11651311207598
5:84501-84600	0.168032431059591	0.521001153267363	-0.370192362798635	0.238003154514041	-0.201437243676107	0.270226006464617	-0.286992991681539	0.176233498598181	-0.471811889336352	-0.0143699288266442
5:85001-85100	0.0404644294521054	-0.0142328274632365	0.0665761081351409	-0.143108690563251	0.0428123783530801	-0.187973164425543	0.191947350777282	0.152249074903838	0.10214921334574	-0.360812234667176
5:85501-85600	0.122435411006263	0.12570815948533	-0.206386895811684	0.385423399118138	0.0144346560359046	-0.383889264833286	-0.210693279933496	-0.0192282871757181	-0.389786135227429	-0.0604337116233879
5:86001-86100	-0.11930015813397	0.113468159639613	-0.041830086353568	0.376164517001587	0.484433950367602	0.14366484366295	0.0191035179883764	0.148710237185743	0.0207116792656317	0.533180417462878
5:86501-86600	-0.0950723590226937	0.112332691508791	0.109413383435276	-0.0544958470351685	-0.031570571747591	-0.904449454089592	0.249599501024719	0.167271279173651	0.350677546763091	-0.00303377263819218
5:87001-87100	-0.12579179156014	-0.45080349243646	0.409426609587042	0.184039741493353	-0.46732042842684	0.0706215418462407	0.00792888788541311	-0.022244187475088	-0.282237262820093	-0.364998545203105
5:87501-87600	-0.196289651093113	0.227576946311296	-0.0480722772777453	0.0880792941173486	0.190763020824721	-0.376168204867549	-0.0827404010978858	0.32580935310875	0.0128412320229951	0.252845302164858
5:88001-88100	0.443378487492404	0.156076398565734	-0.0851194854290217	-0.299576471130292	-0.065482942325115	-0.0593867198062132	0.446849345378126	-0.067792059326818	0.570063156345788	0.0166882147098201
5:88501-88600	0.495754246151026	0.157263670530951	0.129102676343391	0.00425576873532979	-0.572361209731501	0.188977072241177	-0.0571307411613421	-0.260582034879793	0.330886171304635	-0.260580323649419
5:89001-89100	0.0600436495655485	0.154282668182222	0.132438536944642	0.1967846014298	-0.0562353311996922	0.16039201237151	-0.408632249714478	-0.169080064420812	-0.302112665121285	0.16844462824767
5:89501-89600	-0.333659641311689	0.0439067352514254	-0.144833953628178	-0.34609174728149	-0.17136012294275	-0.235896967393418	0.461142463539378	0.803845365261759	-0.332791185038361	0.140717220790691
5:90001-90100	0.0648004680582229	0.281800277890366	0.096268236961615	0.292394271258786	-0.0392431020941297	-0.0260409801292434	0.0819173617842336	-0.363763630214712	0.087494569362745	-0.00764287282389581
5:90501-90600	-0.19139414913128	-0.233950065805257	0.134434650223183	-0.547147096600235	0.162023237720178	0.331330247509921	-0.495360598182687	-0.185658518867869	-0.06322622820978	0.190529851573129
5:91001-91100	0.247119763068018	-0.524813361716433	0.00189078997778227	-0.536927416778694	0.133757569357952	-0.120405177132021	-0.368013191173613	-0.202148271056008	-0.115600023251657	0.402209773259859
5:91501-91600	0.106449982638189	-0.298306650676658	-0.255866113075929	-0.0058504993165643	-0.29453256900662	0.401403208841002	-0.122132727780712	0.14261425845969	-0.332838348386472	0.675129545139027
5:92001-92100	0.085413130739058	0.0875815661130483	0.221349070614406	-0.43232716938795	0.0424210615264387	-0.0367016521749669	-0.0511620927641217	0.140759332014345	0.257842258820658	-0.386880938225461
5:92501-92600	-0.303066597598846	-0.357171922233644	0.213362900261175	-0.248371661160943	-0.253860028366492	-0.662578525048537	0.209236593872126	0.563744894087099	0.574379842017953	-0.0570109015982153
5:93001-93100	0.462205452265194	0.364161705950861	-0.205570484416086	-0.492170617408961	0.0476313604363611	0.599372817161149	-0.346706154894472	-0.000415393333987046	0.162671904455147	0.0103038875440612
5:93501-93600	0.143240436934371	0.257191964712031	0.104110621051437	0.183919310545929	-0.0137284612716235	0.451923509499508	-0.461965169186257	0.0199046077705902	-0.27429326427534	0.332249212466201
5:94001-94100	0.029059992910908	0.0050592130058276	0.184075355222314	-0.261425284314537	0.13327517598791	0.282122197569762	-0.138225090943876	-0.0731422594074904	-0.048078485412053	0.486609721100242
5:94501-94600	-0.521674882753	0.028764346529976	-0.13960962623971	0.398755433285449	-0.170568526380517	0.0560547515201428	0.323699528840839	-0.206990194007772	-0.026238175940884	-0.29849710980653
5:95001-95100	-0.0894656617619462	0.170437204142319	0.360144760728755	0.0763845495322586	-0.298272220481817	0.385318555382173	-0.136516301143756	0.210267430296415	-0.206485244946622	0.564766347416644
5:95501-95600	0.0721029749403583	-0.568321839393578	0.0501010797873754	0.291150346679164	-0.171551305873291	-0.809999941632708	-0.244233899474127	-0.338577783607099	-0.202088109771677	0.0594565968860017
5:96001-96100	0.0349955108881082	0.151608526616579	-0.229471429950471	0.0434507291490107	-0.18979939172948	0.0553075700719564	0.195983457956315	0.040859938265579	0.172703805121538	0.0461516996016229
5:96501-96600	-0.0903817557987505	0.330059430413863	-0.14322477885296	0.769752448829058	0.196960137669363	0.653429198135256	-0.427457965073303	-0.275551250588709	0.479465774009663	0.192910564961818
5:97001-97100	-0.513434855723363	0.417003265275537	-0.011297363193571	-0.140528404233796	0.305400091293719	0.144514184741663	0.0423455986518803	-0.162993131953062	-0.267407134261069	0.161842524931475
5:97501-97600	0.391270399478591	0.0436139655628638	0.542476330457182	-0.0622784625856736	0.426179192312369	0.275466238516506	-0.0190317259359691	0.205709241106582	-0.690835021790499	-0.0978751720246461
5:98001-98100	0.0314898729693725	-0.0561412353217658	-0.313505085846332	-0.0489940806948524	0.0531181719537781	0.165458155271154	-0.00298084568854428	-0.228041158545185	-0.0638175842022988	0.406804329930797
5:98501-98600	-0.106663955453876	0.136581671481558	-0.560908899440891	0.635847927258206	0.0331420102615284	0.22797657022294	0.122323737694412	0.181823405165213	0.000783211001015192	-0.178755693321962
5:99001-99100	-0.184783569406092	0.217147029874372	0.290258771785504	-0.177447542129762	0.170794901691373	-0.304243000547872	-0.235078033166215	0.258722459303585	-0.23945453101349	-0.108427440825602
5:99501-99600	-0.167987832322928	0.168966477122714	-0.00235904031491196	0.542469058182631	-0.290357530074944	-0.000377333470051281	-0.067405925785484	0.661925242760253	-0.198517428754428	-0.0187987754698966
6:1-100	-0.0297408892838785	0.154911927039173	0.0592054664877335	-0.356308836805836	0.374296493217236	-0.206499374025831	-0.0863755539826016	-0.181142710313181	0.106871401825515	0.148099968012263
6:501-600	0.0810128565292336	0.391194061833626	0.214763180035962	-0.041257209093879	-0.35208942490954	0.572881680819796	0.212473013020471	0.123588134035676	-0.0538940355240774	0.172774643786563
6:1001-1100	-0.295858639397936	0.0720914107331041	-0.0649137776943276	-0.125210830539598	0.293231010194574	-0.369721377167077	0.292774145426427	0.381516289242605	-0.184204413439799	0.289150416061689
6:1501-1600	-0.0630269538383531	-0.415722207225054	-0.153141904403628	-0.160677292496929	0.265098376671721	-0.145000614086028	-0.257783663584448	-0.32736172313435	0.45514810473171	-0.0787928824107375
6:2001-2100	0.524068350439283	-0.248834462490464	-0.274777955742625	0.178122924001603	-0.246114388388821	0.131511435608521	0.433170286384508	-0.334562930847191	0.196852947633763	0.28691669330223
6:2501-2600	0.4516881787406	-0.784057071472405	0.0768254614961389	-0.132778065858623	-0.135822393212621	-0.108826310355601	0.458150318195092	-0.0637886587996197	0.257081507323479	-0.0361127743460072
6:3001-3100	-0.163184076532508	-0.309688396122694	-0.423083688749207	-0.597699991878543	0.309045259464147	0.0813304520428897	-0.246168935699329	0.155072168684082	-0.196970948135088	0.277373425216157
6:3501-3600	0.589653750210033	0.191283394688426	0.272687867984589	0.167472137989464	0.0154328577656433	0.169243449911003	-0.256090397587061	-0.0716366724682626	0.282205124270393	-0.266233568476915
6:4001-4100	0.335387386789333	-0.187415235349669	0.393578792841911	0.202578705914349	0.122053410233038	-0.105297410054781	-0.0754150015751432	-0.0244369917172826	-0.135199160653253	0.0185185688276852
6:4501-4600	-0.164225738561357	-0.170025487571539	-0.303322711344975	0.566117108102737	-0.334507353950837	0.0706150541890656	0.322045693178299	0.0518459968712119	-0.148254340946113	-0.0906685504153586
6:5001-5100	0.254351434314136	-0.374297805443931	0.129786552352872	-0.115985581793479	-0.201335337266485	-0.76371064891263	0.182865605384481	0.489424395267359	0.0408769861936062	0.122880711336995
6:5501-5600	-0.691485353554363	0.27445547482527	0.708375267740418	-0.0151602413915164	0.211996244657743	0.355618956930411	0.111058105516018	0.206421498640814	-0.0797927564062971	-0.356339641933656
6:6001-6100	-0.349946288861986	0.0439417961838602	-0.148237576554665	-0.00210307832627709	-0.619769016582983	-0.046200110012511	0.417334935546589	0.262046111786706	-0.0162243396652829	-0.10428933393289
6:6501-6600	-0.114895141928969	-0.0493787951845809	0.60725774236217	-0.401017550821417	0.319448962511235	-0.269950192544598	-0.215096032481731	-0.176736827297143	-0.562400621135364	0.0284636230126739
6:7001-7100	0.00883018251293353	0.695815705192809	-0.080477801612744	0.0339445566707013	0.124497325300343	-0.562167574974055	-0.0536073202149497	0.802191782944555	-0.255652723703484	0.0792639023720608
6:7501-7600	0.315112728386795	0.211506934534154	-0.119717143518508	0.141588576601213	-0.210535596365828	-0.804042344677903	-0.350610634233663	0.0261442370880113	-0.0114278295774566	-0.213051831200532
6:8001-8100	-0.246536644298172	-0.0916988231267128	-0.505357772017114	-0.409014321191324	-0.272827161281871	-0.0729702866438751	-0.0408492887324534	-0.0443349846889072	-0.112182450245996	0.578034270895836
6:8501-8600	0.518774201475796	0.669834083413955	-0.0121855013087308	-0.0817252528071444	0.15983415287723	-0.266543912162786	-0.119799943968107	0.0341833956533937	0.0340766666458179	-0.294655093870125
6:9001-9100	0.374697447862717	-0.116587485104559	0.29254501764319	0.0294575055806747	0.259468683603166	-0.393575650726761	0.284853085357344	0.0840214082441937	-0.0132844212116469	0.27155312219847
6:9501-9600	-0.207070415676672	-0.299714840489573	0.257762971853606	-0.134905196556872	-0.204494596498888	-0.0428935146436258	-0.00952483934798942	-0.0282796322690465	-0.0578228298858202	-0.0425714425989354
6:10001-10100	0.408921273100968	-0.305718524640292	0.154440965393377	0.261949878287349	0.0759787472996676	-0.151311598512354	-0.400583089495938	0.526825166892156	-0.0559613023877703	0.446490267464132
6:10501-10600	0.399347918651361	-0.212754956222812	0.364054551294094	0.186746929163551	-0.057513577794551	0.238091416954563	0.115280298795492	-0.237200713827306	0.127229475189908	-0.29775340303887
6:11001-11100	0.076587999826353	0.037553556819888	0.0635489306385353	0.441102740285913	0.501058605543926	0.145590725493908	0.0403623934145638	0.0581464777571251	0.122833117873504	0.054587289469699
6:11501-11600	0.0943669647678546	-0.096342085590914	0.589262329722678	0.0899684854027656	0.027541726112847	0.0962532705294436	-0.0910687475292656	-0.438302491013237	0.31141897790768	-0.00491650636062763
6:12001-12100	-0.0929178760411808	-0.261926471234977	0.100118459263016	-0.0653441348830443	0.0806362709330056	0.236728090841281	0.484209645447818	-0.275335981008685	-0.0367375921809258	-0.178211759459471
6:12501-12600	-0.34233690847634	0.0689759670919987	0.0108182670738734	0.0260225700297161	0.155733679262867	-0.460446735813871	0.486719114179902	0.153075180671596	0.0523223915450941	0.0623160737442537
6:13001-13100	-0.389604619342764	-0.106831157455687	-0.303601175882817	-0.222894697532642	0.109024305603148	0.106541837786256	0.231630016902801	-0.426206307265139	-0.518493929027155	0.251770087166351
6:13501-13600	0.229087014742206	-0.610795110117446	0.140912838169055	0.177262848158657	-0.487923358354068	-0.326403939204807	0.0698946728964153	-0.207974821677291	0.467090262717759	0.124658805811482
6:14001-14100	0.321014123546176	0.868226130707189	-0.128866193118217	-0.265795201307882	-0.187448333442467	-0.0554540919155581	-0.130323866889406	0.385345747814383	0.342447627613239	0.47458106704699
6:14501-14600	-0.346164430702235	0.312153520272361	0.303877288669389	-0.328755379475477	-0.016900787861552	-0.054536805692425	-0.23542430898068	0.265747580212871	0.0925292507842145	-0.219218354277839
6:15001-15100	0.0214585308793509	0.240453952183078	0.181593640747054	-0.28140677336122	-0.379324112272656	-0.147416541328111	0.078614812231596	0.165061314131155	0.0172919455216421	0.30327284381977
6:15501-15600	0.340749519827528	0.0868749227968931	-0.0139134043221964	0.154651291199138	-0.42248323219508	-0.0511729290594535	-0.0197570235966047	-0.772544144683907	0.015321382449917	-0.204540712253724
6:16001-16100	-0.0173145549479139	-0.161219111772242	-0.276174573757233	0.168112606354635	0.393455372405145	-0.24495122436894	0.420274835710528	-0.322540651480974	0.382536688003302	-0.313188987473001
6:16501-16600	-0.170506185905265	-0.0623523106807869	-0.167075042725161	-0.175767388351678	-0.253683525862905	-0.244575659714895	-0.00335437220883236	0.113071413119533	-0.234315902407398	-0.255823475683469
6:17001-17100	-0.147071798760541	0.335228662769596	0.399330511630142	-0.24802011129476	-0.187521237539683	-0.233590677629506	0.117872873016694	-0.471352763681985	-0.0124023533845365	0.203265696479985
6:17501-17600	0.168003997898062	-0.287603400597515	0.197975068501725	-0.0423239794577505	-0.448548399574164	0.123638930828132	0.427000543859813	0.312626960663584	-0.058143969441923	0.133462800652372
6:18001-18100	-0.337889348361415	0.483744588890147	0.250983541271817	0.262535082062268	0.0687961707216953	-0.336748146796056	0.0784585511587963	0.0988920015088884	0.0910498412382254	-0.171450407056731
6:18501-18600	0.00422068467549911	-0.270724176159573	-0.510200740068549	0.282060720709996	0.358643377155339	0.224973639888169	0.0460633671044902	0.124678402193845	0.0286555865937015	0.196424520694487
6:19001-19100	0.000424201580181527	0.24780217700033	0.0884419963883244	0.304346424751058	-0.078484620106828	-0.316518648306233	-0.306478741750426	-0.0228858917992813	0.0164518053164278	-0.2348955931291
6:19501-19600	-0.0154334275050682	0.171660999725897	0.279624218376167	-0.43828436483988	0.0623136134427926	-0.0495270742499312	-0.168264102874026	-0.258627633365827	-0.345302658596357	0.329234491397036
6:20001-20100	-0.0426074487017849	0.165115345875229	0.0345912203549904	-0.516003824286671	0.112535613766258	0.740365939544128	-0.0132417435770318	0.0813698325069434	-0.0498894387011298	-0.0987644893349844
6:20501-20600	-0.0805360910337407	0.118294561431541	-0.209062629407155	-0.106396421806388	0.0961381771684022	-0.0642873333466683	0.588579995984353	-0.396367348858717	0.280917431167544	0.356498368908297
6:21001-21100	-0.0813171852317331	0.179327252690259	0.218521359270826	0.399432662255144	-0.011728476979057	-0.246295775695332	0.131213286583385	-0.0750333776089887	-0.0737024078395301	0.0392048362832241
6:21501-21600	0.0500563020712155	0.0267920464287736	-0.163298864362076	0.234292292462416	0.55130450960583	0.420170778004196	-0.326092170389984	-0.122273233383872	-0.319388385273823	0.426915295186605
6:22001-22100	-0.0107846286610108	-0.110591537389397	-0.586709293414078	0.50921245828445	-0.291402296549252	-0.337402369851261	-0.132131132849653	0.137772593165294	0.269015730091678	-0.148874712306873
6:22501-22600	-0.425200699606628	0.0888344650758101	0.0630719687889853	-0.374374522895454	0.0275254117469485	-0.324663054751215	0.0370458615438496	-0.759679226693817	-0.0403504103468159	0.0320054487273212
6:23001-23100	-0.178595563072462	0.463944508237844	-0.0148271304264913	-0.276523512328985	-0.281126853285565	-0.235929946143409	0.337483100023005	0.0326231611710547	-0.43139327474836	0.00231392381260425
6:23501-23600	0.0485496731206508	0.359324377546437	0.0531019707078785	0.291813606125337	-0.260171973570793	0.348373423311664	-0.484623194503214	-0.125507099615771	0.457490744041061	0.328532626125843
6:24001-24100	-0.0733515504024761	-0.428771219667696	0.190085606671662	0.0633547638923075	-0.0135694959449139	0.534901691538769	-0.495030741850504	0.0710171650208354	-0.181741078264875	-0.15184870078577
6:24501-24600	-0.0789168851935478	0.16662376707652	-0.162454045477443	0.0305722958727423	-0.0591086801486984	-0.0246703558552376	0.0599115293717835	0.565154273191001	0.0675382558430003	0.151461104462839
6:25001-25100	-0.215285962206052	-0.0687303347977835	0.647238729535301	0.0657874087170138	-0.193695977439707	0.359394678398665	-0.261322354518137	-0.148833689011085	0.140372084540744	-0.0634814854163421
